,iso_code,continent,location,date,total_cases,new_cases,total_deaths,new_deaths,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,stringency_index,population,gdp_per_capita
82324,SGP,Asia,Singapore,2020-02-14,67.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82325,SGP,Asia,Singapore,2020-02-15,72.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82326,SGP,Asia,Singapore,2020-02-16,75.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82327,SGP,Asia,Singapore,2020-02-17,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82328,SGP,Asia,Singapore,2020-02-18,81.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82329,SGP,Asia,Singapore,2020-02-19,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82330,SGP,Asia,Singapore,2020-02-20,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82331,SGP,Asia,Singapore,2020-02-21,85.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82332,SGP,Asia,Singapore,2020-02-22,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82333,SGP,Asia,Singapore,2020-02-23,89.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82334,SGP,Asia,Singapore,2020-02-24,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82335,SGP,Asia,Singapore,2020-02-25,91.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82336,SGP,Asia,Singapore,2020-02-26,93.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82337,SGP,Asia,Singapore,2020-02-27,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82338,SGP,Asia,Singapore,2020-02-28,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82339,SGP,Asia,Singapore,2020-02-29,102.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82340,SGP,Asia,Singapore,2020-03-01,106.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82341,SGP,Asia,Singapore,2020-03-02,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82342,SGP,Asia,Singapore,2020-03-03,110.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82343,SGP,Asia,Singapore,2020-03-04,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82344,SGP,Asia,Singapore,2020-03-05,117.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82345,SGP,Asia,Singapore,2020-03-06,130.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82346,SGP,Asia,Singapore,2020-03-07,138.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82347,SGP,Asia,Singapore,2020-03-08,150.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82348,SGP,Asia,Singapore,2020-03-09,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82349,SGP,Asia,Singapore,2020-03-10,160.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82350,SGP,Asia,Singapore,2020-03-11,178.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82351,SGP,Asia,Singapore,2020-03-12,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,5850343.0,85535.383
82352,SGP,Asia,Singapore,2020-03-13,200.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82353,SGP,Asia,Singapore,2020-03-14,212.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82354,SGP,Asia,Singapore,2020-03-15,226.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82355,SGP,Asia,Singapore,2020-03-16,243.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82356,SGP,Asia,Singapore,2020-03-17,266.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82357,SGP,Asia,Singapore,2020-03-18,313.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82358,SGP,Asia,Singapore,2020-03-19,345.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82359,SGP,Asia,Singapore,2020-03-20,385.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82360,SGP,Asia,Singapore,2020-03-21,432.0,47.0,2.0,2.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82361,SGP,Asia,Singapore,2020-03-22,455.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82362,SGP,Asia,Singapore,2020-03-23,509.0,54.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82363,SGP,Asia,Singapore,2020-03-24,558.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82364,SGP,Asia,Singapore,2020-03-25,631.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82365,SGP,Asia,Singapore,2020-03-26,683.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82366,SGP,Asia,Singapore,2020-03-27,732.0,49.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82367,SGP,Asia,Singapore,2020-03-28,802.0,70.0,2.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82368,SGP,Asia,Singapore,2020-03-29,844.0,42.0,3.0,1.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82369,SGP,Asia,Singapore,2020-03-30,879.0,35.0,3.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82370,SGP,Asia,Singapore,2020-03-31,926.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82371,SGP,Asia,Singapore,2020-04-01,1000.0,74.0,3.0,0.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82372,SGP,Asia,Singapore,2020-04-02,1049.0,49.0,4.0,1.0,0.0,0.0,0.0,0.0,36.11,5850343.0,85535.383
82373,SGP,Asia,Singapore,2020-04-03,1114.0,65.0,5.0,1.0,0.0,0.0,0.0,0.0,45.37,5850343.0,85535.383
82374,SGP,Asia,Singapore,2020-04-04,1189.0,75.0,6.0,1.0,0.0,0.0,0.0,0.0,45.37,5850343.0,85535.383
82375,SGP,Asia,Singapore,2020-04-05,1309.0,120.0,6.0,0.0,0.0,0.0,0.0,0.0,45.37,5850343.0,85535.383
82376,SGP,Asia,Singapore,2020-04-06,1375.0,66.0,6.0,0.0,0.0,0.0,0.0,0.0,45.37,5850343.0,85535.383
82377,SGP,Asia,Singapore,2020-04-07,1481.0,106.0,6.0,0.0,0.0,0.0,0.0,0.0,62.04,5850343.0,85535.383
82378,SGP,Asia,Singapore,2020-04-08,1623.0,142.0,6.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82379,SGP,Asia,Singapore,2020-04-09,1910.0,287.0,6.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82380,SGP,Asia,Singapore,2020-04-10,2108.0,198.0,7.0,1.0,0.0,0.0,0.0,0.0,82.41,5850343.0,85535.383
82381,SGP,Asia,Singapore,2020-04-11,2299.0,191.0,8.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82382,SGP,Asia,Singapore,2020-04-12,2532.0,233.0,8.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82383,SGP,Asia,Singapore,2020-04-13,2918.0,386.0,9.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82384,SGP,Asia,Singapore,2020-04-14,3252.0,334.0,10.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82385,SGP,Asia,Singapore,2020-04-15,3699.0,447.0,10.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82386,SGP,Asia,Singapore,2020-04-16,4427.0,728.0,10.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82387,SGP,Asia,Singapore,2020-04-17,5050.0,623.0,11.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82388,SGP,Asia,Singapore,2020-04-18,5992.0,942.0,11.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82389,SGP,Asia,Singapore,2020-04-19,6588.0,596.0,11.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82390,SGP,Asia,Singapore,2020-04-20,8014.0,1426.0,11.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82391,SGP,Asia,Singapore,2020-04-21,9125.0,1111.0,11.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82392,SGP,Asia,Singapore,2020-04-22,10141.0,1016.0,12.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82393,SGP,Asia,Singapore,2020-04-23,11178.0,1037.0,12.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82394,SGP,Asia,Singapore,2020-04-24,12075.0,897.0,12.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82395,SGP,Asia,Singapore,2020-04-25,12693.0,618.0,12.0,0.0,0.0,0.0,0.0,0.0,82.41,5850343.0,85535.383
82396,SGP,Asia,Singapore,2020-04-26,13624.0,931.0,12.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82397,SGP,Asia,Singapore,2020-04-27,14423.0,799.0,14.0,2.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82398,SGP,Asia,Singapore,2020-04-28,14951.0,528.0,14.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82399,SGP,Asia,Singapore,2020-04-29,15641.0,690.0,14.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82400,SGP,Asia,Singapore,2020-04-30,16169.0,528.0,15.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82401,SGP,Asia,Singapore,2020-05-01,17101.0,932.0,16.0,1.0,0.0,0.0,0.0,0.0,82.41,5850343.0,85535.383
82402,SGP,Asia,Singapore,2020-05-02,17548.0,447.0,17.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82403,SGP,Asia,Singapore,2020-05-03,18205.0,657.0,18.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82404,SGP,Asia,Singapore,2020-05-04,18778.0,573.0,18.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82405,SGP,Asia,Singapore,2020-05-05,19410.0,632.0,18.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82406,SGP,Asia,Singapore,2020-05-06,20198.0,788.0,20.0,2.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82407,SGP,Asia,Singapore,2020-05-07,20939.0,741.0,20.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82408,SGP,Asia,Singapore,2020-05-08,21707.0,768.0,20.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82409,SGP,Asia,Singapore,2020-05-09,22460.0,753.0,20.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82410,SGP,Asia,Singapore,2020-05-10,23336.0,876.0,20.0,0.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82411,SGP,Asia,Singapore,2020-05-11,23822.0,486.0,21.0,1.0,0.0,0.0,0.0,0.0,76.85,5850343.0,85535.383
82412,SGP,Asia,Singapore,2020-05-12,24671.0,849.0,21.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82413,SGP,Asia,Singapore,2020-05-13,25346.0,675.0,21.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82414,SGP,Asia,Singapore,2020-05-14,26098.0,752.0,21.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82415,SGP,Asia,Singapore,2020-05-15,26891.0,793.0,21.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82416,SGP,Asia,Singapore,2020-05-16,27356.0,465.0,22.0,1.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82417,SGP,Asia,Singapore,2020-05-17,28038.0,682.0,22.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82418,SGP,Asia,Singapore,2020-05-18,28343.0,305.0,22.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82419,SGP,Asia,Singapore,2020-05-19,28794.0,451.0,22.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82420,SGP,Asia,Singapore,2020-05-20,29364.0,570.0,22.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82421,SGP,Asia,Singapore,2020-05-21,29812.0,448.0,23.0,1.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82422,SGP,Asia,Singapore,2020-05-22,30426.0,614.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82423,SGP,Asia,Singapore,2020-05-23,31068.0,642.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82424,SGP,Asia,Singapore,2020-05-24,31616.0,548.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82425,SGP,Asia,Singapore,2020-05-25,31960.0,344.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82426,SGP,Asia,Singapore,2020-05-26,32343.0,383.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82427,SGP,Asia,Singapore,2020-05-27,32876.0,533.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82428,SGP,Asia,Singapore,2020-05-28,33249.0,373.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82429,SGP,Asia,Singapore,2020-05-29,33860.0,611.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82430,SGP,Asia,Singapore,2020-05-30,34366.0,506.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82431,SGP,Asia,Singapore,2020-05-31,34884.0,518.0,23.0,0.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82432,SGP,Asia,Singapore,2020-06-01,35292.0,408.0,24.0,1.0,0.0,0.0,0.0,0.0,73.15,5850343.0,85535.383
82433,SGP,Asia,Singapore,2020-06-02,35836.0,544.0,24.0,0.0,0.0,0.0,0.0,0.0,71.3,5850343.0,85535.383
82434,SGP,Asia,Singapore,2020-06-03,36405.0,569.0,24.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82435,SGP,Asia,Singapore,2020-06-04,36922.0,517.0,24.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82436,SGP,Asia,Singapore,2020-06-05,37183.0,261.0,24.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82437,SGP,Asia,Singapore,2020-06-06,37527.0,344.0,25.0,1.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82438,SGP,Asia,Singapore,2020-06-07,37910.0,383.0,25.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82439,SGP,Asia,Singapore,2020-06-08,38296.0,386.0,25.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82440,SGP,Asia,Singapore,2020-06-09,38514.0,218.0,25.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82441,SGP,Asia,Singapore,2020-06-10,38965.0,451.0,25.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82442,SGP,Asia,Singapore,2020-06-11,39387.0,422.0,25.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82443,SGP,Asia,Singapore,2020-06-12,39850.0,463.0,25.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82444,SGP,Asia,Singapore,2020-06-13,40197.0,347.0,26.0,1.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82445,SGP,Asia,Singapore,2020-06-14,40604.0,407.0,26.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82446,SGP,Asia,Singapore,2020-06-15,40818.0,214.0,26.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82447,SGP,Asia,Singapore,2020-06-16,40969.0,151.0,26.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82448,SGP,Asia,Singapore,2020-06-17,41216.0,247.0,26.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82449,SGP,Asia,Singapore,2020-06-18,41473.0,257.0,26.0,0.0,0.0,0.0,0.0,0.0,65.74,5850343.0,85535.383
82450,SGP,Asia,Singapore,2020-06-19,41615.0,142.0,26.0,0.0,0.0,0.0,0.0,0.0,56.48,5850343.0,85535.383
82451,SGP,Asia,Singapore,2020-06-20,41833.0,218.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82452,SGP,Asia,Singapore,2020-06-21,42095.0,262.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82453,SGP,Asia,Singapore,2020-06-22,42313.0,218.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82454,SGP,Asia,Singapore,2020-06-23,42432.0,119.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82455,SGP,Asia,Singapore,2020-06-24,42623.0,191.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82456,SGP,Asia,Singapore,2020-06-25,42736.0,113.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82457,SGP,Asia,Singapore,2020-06-26,42955.0,219.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82458,SGP,Asia,Singapore,2020-06-27,43246.0,291.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82459,SGP,Asia,Singapore,2020-06-28,43459.0,213.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82460,SGP,Asia,Singapore,2020-06-29,43661.0,202.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82461,SGP,Asia,Singapore,2020-06-30,43907.0,246.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82462,SGP,Asia,Singapore,2020-07-01,44122.0,215.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82463,SGP,Asia,Singapore,2020-07-02,44310.0,188.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82464,SGP,Asia,Singapore,2020-07-03,44479.0,169.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82465,SGP,Asia,Singapore,2020-07-04,44664.0,185.0,26.0,0.0,0.0,0.0,0.0,0.0,56.48,5850343.0,85535.383
82466,SGP,Asia,Singapore,2020-07-05,44800.0,136.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82467,SGP,Asia,Singapore,2020-07-06,44983.0,183.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82468,SGP,Asia,Singapore,2020-07-07,45140.0,157.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82469,SGP,Asia,Singapore,2020-07-08,45298.0,158.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82470,SGP,Asia,Singapore,2020-07-09,45423.0,125.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82471,SGP,Asia,Singapore,2020-07-10,45614.0,191.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82472,SGP,Asia,Singapore,2020-07-11,45783.0,169.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82473,SGP,Asia,Singapore,2020-07-12,45961.0,178.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82474,SGP,Asia,Singapore,2020-07-13,46283.0,322.0,26.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82475,SGP,Asia,Singapore,2020-07-14,46630.0,347.0,27.0,1.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82476,SGP,Asia,Singapore,2020-07-15,46878.0,248.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82477,SGP,Asia,Singapore,2020-07-16,47126.0,248.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82478,SGP,Asia,Singapore,2020-07-17,47453.0,327.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82479,SGP,Asia,Singapore,2020-07-18,47655.0,202.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82480,SGP,Asia,Singapore,2020-07-19,47912.0,257.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82481,SGP,Asia,Singapore,2020-07-20,48035.0,123.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82482,SGP,Asia,Singapore,2020-07-21,48434.0,399.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82483,SGP,Asia,Singapore,2020-07-22,48744.0,310.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82484,SGP,Asia,Singapore,2020-07-23,49098.0,354.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82485,SGP,Asia,Singapore,2020-07-24,49375.0,277.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82486,SGP,Asia,Singapore,2020-07-25,49888.0,513.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82487,SGP,Asia,Singapore,2020-07-26,50369.0,481.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82488,SGP,Asia,Singapore,2020-07-27,50838.0,469.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82489,SGP,Asia,Singapore,2020-07-28,51197.0,359.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82490,SGP,Asia,Singapore,2020-07-29,51531.0,334.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82491,SGP,Asia,Singapore,2020-07-30,51809.0,278.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82492,SGP,Asia,Singapore,2020-07-31,52205.0,396.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82493,SGP,Asia,Singapore,2020-08-01,52512.0,307.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82494,SGP,Asia,Singapore,2020-08-02,52825.0,313.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82495,SGP,Asia,Singapore,2020-08-03,53051.0,226.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82496,SGP,Asia,Singapore,2020-08-04,53346.0,295.0,27.0,0.0,0.0,0.0,0.0,0.0,56.48,5850343.0,85535.383
82497,SGP,Asia,Singapore,2020-08-05,54254.0,908.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82498,SGP,Asia,Singapore,2020-08-06,54555.0,301.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82499,SGP,Asia,Singapore,2020-08-07,54797.0,242.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82500,SGP,Asia,Singapore,2020-08-08,54929.0,132.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82501,SGP,Asia,Singapore,2020-08-09,55104.0,175.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82502,SGP,Asia,Singapore,2020-08-10,55292.0,188.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82503,SGP,Asia,Singapore,2020-08-11,55353.0,61.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82504,SGP,Asia,Singapore,2020-08-12,55395.0,42.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82505,SGP,Asia,Singapore,2020-08-13,55497.0,102.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82506,SGP,Asia,Singapore,2020-08-14,55580.0,83.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82507,SGP,Asia,Singapore,2020-08-15,55661.0,81.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82508,SGP,Asia,Singapore,2020-08-16,55747.0,86.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82509,SGP,Asia,Singapore,2020-08-17,55838.0,91.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82510,SGP,Asia,Singapore,2020-08-18,55938.0,100.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82511,SGP,Asia,Singapore,2020-08-19,56031.0,93.0,27.0,0.0,0.0,0.0,0.0,0.0,56.48,5850343.0,85535.383
82512,SGP,Asia,Singapore,2020-08-20,56099.0,68.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82513,SGP,Asia,Singapore,2020-08-21,56216.0,117.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82514,SGP,Asia,Singapore,2020-08-22,56266.0,50.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82515,SGP,Asia,Singapore,2020-08-23,56353.0,87.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82516,SGP,Asia,Singapore,2020-08-24,56404.0,51.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82517,SGP,Asia,Singapore,2020-08-25,56435.0,31.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82518,SGP,Asia,Singapore,2020-08-26,56495.0,60.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
82519,SGP,Asia,Singapore,2020-08-27,56572.0,77.0,27.0,0.0,0.0,0.0,0.0,0.0,50.93,5850343.0,85535.383
